"","SoortMisdrijf","SoortMisdrijf_label","WijkenEnBuurten","WijkenEnBuurten_label","Perioden","Perioden_Date","Perioden_freq","Perioden_label","GeregistreerdeMisdrijven_1","Gemeentenaam_2","SoortRegio_3"
"177","0.0.0 ","Totaal misdrijven","BU03610105","Nassaukwartier en Hout","2023JJ00",2023-01-01,"Y","2023",142,"Alkmaar                       ","Buurt   "
"178","0.0.0 ","Totaal misdrijven","BU03610106","Oranjepark","2023JJ00",2023-01-01,"Y","2023",50,"Alkmaar                       ","Buurt   "
"179","0.0.0 ","Totaal misdrijven","BU03610107","Cranenbroek","2023JJ00",2023-01-01,"Y","2023",18,"Alkmaar                       ","Buurt   "
"180","0.0.0 ","Totaal misdrijven","BU03610108","Bloemwijk en Zocherkwartier","2023JJ00",2023-01-01,"Y","2023",54,"Alkmaar                       ","Buurt   "
"181","0.0.0 ","Totaal misdrijven","BU03610109","Burgemeesterskwartier","2023JJ00",2023-01-01,"Y","2023",40,"Alkmaar                       ","Buurt   "
"182","0.0.0 ","Totaal misdrijven","BU03610200","Rekerbuurt en Ooievaarsnest","2023JJ00",2023-01-01,"Y","2023",66,"Alkmaar                       ","Buurt   "
"183","0.0.0 ","Totaal misdrijven","BU03610201","Oudorp-Noord en Oudorp-Oost","2023JJ00",2023-01-01,"Y","2023",122,"Alkmaar                       ","Buurt   "
"184","0.0.0 ","Totaal misdrijven","BU03610202","Oudorp-Centrum","2023JJ00",2023-01-01,"Y","2023",45,"Alkmaar                       ","Buurt   "
"185","0.0.0 ","Totaal misdrijven","BU03610203","Schermereiland en Omval","2023JJ00",2023-01-01,"Y","2023",122,"Alkmaar                       ","Buurt   "
"186","0.0.0 ","Totaal misdrijven","BU03610204","Oudorperpolder-Zuid","2023JJ00",2023-01-01,"Y","2023",63,"Alkmaar                       ","Buurt   "
"187","0.0.0 ","Totaal misdrijven","BU03610205","Oudorperpolder-Midden","2023JJ00",2023-01-01,"Y","2023",16,"Alkmaar                       ","Buurt   "
"188","0.0.0 ","Totaal misdrijven","BU03610206","Oudorperpolder-Noord","2023JJ00",2023-01-01,"Y","2023",27,"Alkmaar                       ","Buurt   "
"189","0.0.0 ","Totaal misdrijven","BU03610208","De Nollen","2023JJ00",2023-01-01,"Y","2023",45,"Alkmaar                       ","Buurt   "
"190","0.0.0 ","Totaal misdrijven","BU03610209","Beverkoog","2023JJ00",2023-01-01,"Y","2023",40,"Alkmaar                       ","Buurt   "
"191","0.0.0 ","Totaal misdrijven","BU03610300","Oud-Overdie","2023JJ00",2023-01-01,"Y","2023",90,"Alkmaar                       ","Buurt   "
"192","0.0.0 ","Totaal misdrijven","BU03610301","Oosterhout","2023JJ00",2023-01-01,"Y","2023",67,"Alkmaar                       ","Buurt   "
"193","0.0.0 ","Totaal misdrijven","BU03610302","Overdie-Oost","2023JJ00",2023-01-01,"Y","2023",147,"Alkmaar                       ","Buurt   "
"194","0.0.0 ","Totaal misdrijven","BU03610303","Overdie-West","2023JJ00",2023-01-01,"Y","2023",160,"Alkmaar                       ","Buurt   "
"195","0.0.0 ","Totaal misdrijven","BU03610308","Boekelermeer-Zuid","2023JJ00",2023-01-01,"Y","2023",45,"Alkmaar                       ","Buurt   "
"196","0.0.0 ","Totaal misdrijven","BU03610309","Boekelermeer-Noord","2023JJ00",2023-01-01,"Y","2023",83,"Alkmaar                       ","Buurt   "
"197","0.0.0 ","Totaal misdrijven","BU03610400","De Hoef III en IV","2023JJ00",2023-01-01,"Y","2023",127,"Alkmaar                       ","Buurt   "
"198","0.0.0 ","Totaal misdrijven","BU03610401","De Hoef I en II","2023JJ00",2023-01-01,"Y","2023",173,"Alkmaar                       ","Buurt   "
"199","0.0.0 ","Totaal misdrijven","BU03610402","Bergerwegkwartier","2023JJ00",2023-01-01,"Y","2023",27,"Alkmaar                       ","Buurt   "
"200","0.0.0 ","Totaal misdrijven","BU03610403","Bergerhof en Blaeustraatkwartier","2023JJ00",2023-01-01,"Y","2023",78,"Alkmaar                       ","Buurt   "
"201","0.0.0 ","Totaal misdrijven","BU03610404","Bergermeer","2023JJ00",2023-01-01,"Y","2023",23,"Alkmaar                       ","Buurt   "
"202","0.0.0 ","Totaal misdrijven","BU03610409","Landelijk gebied-West","2023JJ00",2023-01-01,"Y","2023",156,"Alkmaar                       ","Buurt   "
"203","0.0.0 ","Totaal misdrijven","BU03610500","Huiswaard-1-Zuid","2023JJ00",2023-01-01,"Y","2023",174,"Alkmaar                       ","Buurt   "
"204","0.0.0 ","Totaal misdrijven","BU03610501","Muiderwaard","2023JJ00",2023-01-01,"Y","2023",43,"Alkmaar                       ","Buurt   "
"205","0.0.0 ","Totaal misdrijven","BU03610502","Huiswaard-2-West","2023JJ00",2023-01-01,"Y","2023",226,"Alkmaar                       ","Buurt   "
"206","0.0.0 ","Totaal misdrijven","BU03610503","Huiswaard-2-Oost","2023JJ00",2023-01-01,"Y","2023",74,"Alkmaar                       ","Buurt   "
"207","0.0.0 ","Totaal misdrijven","BU03610600","'t Rak-Zuid","2023JJ00",2023-01-01,"Y","2023",111,"Alkmaar                       ","Buurt   "
"208","0.0.0 ","Totaal misdrijven","BU03610601","'t Rak-Noord","2023JJ00",2023-01-01,"Y","2023",68,"Alkmaar                       ","Buurt   "
"209","0.0.0 ","Totaal misdrijven","BU03610602","De Horn-Noord","2023JJ00",2023-01-01,"Y","2023",77,"Alkmaar                       ","Buurt   "
"210","0.0.0 ","Totaal misdrijven","BU03610603","De Horn-Zuid","2023JJ00",2023-01-01,"Y","2023",93,"Alkmaar                       ","Buurt   "
"211","0.0.0 ","Totaal misdrijven","BU03610604","De Mare","2023JJ00",2023-01-01,"Y","2023",317,"Alkmaar                       ","Buurt   "
"212","0.0.0 ","Totaal misdrijven","BU03610700","Daalmeer-Zuidoost","2023JJ00",2023-01-01,"Y","2023",70,"Alkmaar                       ","Buurt   "
"213","0.0.0 ","Totaal misdrijven","BU03610701","Daalmeer-Zuidwest","2023JJ00",2023-01-01,"Y","2023",78,"Alkmaar                       ","Buurt   "
"214","0.0.0 ","Totaal misdrijven","BU03610702","Koedijk en De Weijdt","2023JJ00",2023-01-01,"Y","2023",42,"Alkmaar                       ","Buurt   "
"215","0.0.0 ","Totaal misdrijven","BU03610703","Daalmeer-Noordwest","2023JJ00",2023-01-01,"Y","2023",47,"Alkmaar                       ","Buurt   "
"216","0.0.0 ","Totaal misdrijven","BU03610704","Daalmeer-Noordoost","2023JJ00",2023-01-01,"Y","2023",33,"Alkmaar                       ","Buurt   "
"217","0.0.0 ","Totaal misdrijven","BU03610709","Landelijk gebied Noord","2023JJ00",2023-01-01,"Y","2023",5,"Alkmaar                       ","Buurt   "
"218","0.0.0 ","Totaal misdrijven","BU03610800","Binnenstad-West","2023JJ00",2023-01-01,"Y","2023",681,"Alkmaar                       ","Buurt   "
"219","0.0.0 ","Totaal misdrijven","BU03610801","Binnenstad-Oost","2023JJ00",2023-01-01,"Y","2023",352,"Alkmaar                       ","Buurt   "
"220","0.0.0 ","Totaal misdrijven","BU03610802","Spoorbuurt","2023JJ00",2023-01-01,"Y","2023",443,"Alkmaar                       ","Buurt   "
"221","0.0.0 ","Totaal misdrijven","BU03610803","Overstad","2023JJ00",2023-01-01,"Y","2023",290,"Alkmaar                       ","Buurt   "
"222","0.0.0 ","Totaal misdrijven","BU03610900","Oterleek","2023JJ00",2023-01-01,"Y","2023",5,"Alkmaar                       ","Buurt   "
"223","0.0.0 ","Totaal misdrijven","BU03610901","Ursem","2023JJ00",2023-01-01,"Y","2023",3,"Alkmaar                       ","Buurt   "
"224","0.0.0 ","Totaal misdrijven","BU03610902","Stompetoren","2023JJ00",2023-01-01,"Y","2023",46,"Alkmaar                       ","Buurt   "
"225","0.0.0 ","Totaal misdrijven","BU03610903","Schermerhorn","2023JJ00",2023-01-01,"Y","2023",19,"Alkmaar                       ","Buurt   "
"226","0.0.0 ","Totaal misdrijven","BU03610904","Zuidschermer","2023JJ00",2023-01-01,"Y","2023",17,"Alkmaar                       ","Buurt   "
"227","0.0.0 ","Totaal misdrijven","BU03610905","Driehuizen","2023JJ00",2023-01-01,"Y","2023",1,"Alkmaar                       ","Buurt   "
"228","0.0.0 ","Totaal misdrijven","BU03610906","Grootschermer","2023JJ00",2023-01-01,"Y","2023",7,"Alkmaar                       ","Buurt   "
"229","0.0.0 ","Totaal misdrijven","BU03611000","Noordeinde","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"230","0.0.0 ","Totaal misdrijven","BU03611001","West-Graftdijk","2023JJ00",2023-01-01,"Y","2023",11,"Alkmaar                       ","Buurt   "
"231","0.0.0 ","Totaal misdrijven","BU03611002","Graft","2023JJ00",2023-01-01,"Y","2023",9,"Alkmaar                       ","Buurt   "
"232","0.0.0 ","Totaal misdrijven","BU03611003","De Rijp","2023JJ00",2023-01-01,"Y","2023",65,"Alkmaar                       ","Buurt   "
"233","0.0.0 ","Totaal misdrijven","BU03611004","Oost-Graftdijk","2023JJ00",2023-01-01,"Y","2023",1,"Alkmaar                       ","Buurt   "
"234","0.0.0 ","Totaal misdrijven","BU03611005","Starnmeer","2023JJ00",2023-01-01,"Y","2023",11,"Alkmaar                       ","Buurt   "
"235","0.0.0 ","Totaal misdrijven","BU03611006","Markenbinnen","2023JJ00",2023-01-01,"Y","2023",8,"Alkmaar                       ","Buurt   "
"236","0.0.0 ","Totaal misdrijven","BU03611100","Vroonermeer-Zuid","2023JJ00",2023-01-01,"Y","2023",54,"Alkmaar                       ","Buurt   "
"237","0.0.0 ","Totaal misdrijven","BU03611101","Vroonermeer-Noord","2023JJ00",2023-01-01,"Y","2023",22,"Alkmaar                       ","Buurt   "
"238","0.0.0 ","Totaal misdrijven","BU01411000","Binnenstad Noord","2023JJ00",2023-01-01,"Y","2023",645,"Almelo                        ","Buurt   "
"239","0.0.0 ","Totaal misdrijven","BU01411001","Binnenstad Zuid","2023JJ00",2023-01-01,"Y","2023",227,"Almelo                        ","Buurt   "
"240","0.0.0 ","Totaal misdrijven","BU01411002","Ulk en omgeving","2023JJ00",2023-01-01,"Y","2023",55,"Almelo                        ","Buurt   "
"241","0.0.0 ","Totaal misdrijven","BU01411003","Java en omgeving","2023JJ00",2023-01-01,"Y","2023",120,"Almelo                        ","Buurt   "
"242","0.0.0 ","Totaal misdrijven","BU01411100","Bornsestraat Midden-Riet Noord","2023JJ00",2023-01-01,"Y","2023",57,"Almelo                        ","Buurt   "
"243","0.0.0 ","Totaal misdrijven","BU01411101","Bornsestraat en omgeving Zuid","2023JJ00",2023-01-01,"Y","2023",34,"Almelo                        ","Buurt   "
"244","0.0.0 ","Totaal misdrijven","BU01411102","Arendsboer en omgeving Noord","2023JJ00",2023-01-01,"Y","2023",121,"Almelo                        ","Buurt   "
"245","0.0.0 ","Totaal misdrijven","BU01411103","Nieuwland","2023JJ00",2023-01-01,"Y","2023",88,"Almelo                        ","Buurt   "
"246","0.0.0 ","Totaal misdrijven","BU01411104","Arendsboer en omgeving Zuid-Riet Zuid","2023JJ00",2023-01-01,"Y","2023",156,"Almelo                        ","Buurt   "
"247","0.0.0 ","Totaal misdrijven","BU01411105","Bedrijventerrein Bornsestraat","2023JJ00",2023-01-01,"Y","2023",36,"Almelo                        ","Buurt   "
"248","0.0.0 ","Totaal misdrijven","BU01411109","Verspreide huizen wijk 11","2023JJ00",2023-01-01,"Y","2023",9,"Almelo                        ","Buurt   "
"249","0.0.0 ","Totaal misdrijven","BU01411200","Vriezenveenseweg e.o. Haghoek Oost","2023JJ00",2023-01-01,"Y","2023",65,"Almelo                        ","Buurt   "
"250","0.0.0 ","Totaal misdrijven","BU01411201","Parkweg en omgeving","2023JJ00",2023-01-01,"Y","2023",52,"Almelo                        ","Buurt   "
"251","0.0.0 ","Totaal misdrijven","BU01411202","Vriezenveenseweg e.o. Haghoek West","2023JJ00",2023-01-01,"Y","2023",31,"Almelo                        ","Buurt   "
"252","0.0.0 ","Totaal misdrijven","BU01411203","Indië","2023JJ00",2023-01-01,"Y","2023",14,"Almelo                        ","Buurt   "
"253","0.0.0 ","Totaal misdrijven","BU01411204","Bedrijventerrein Dollegoor Turfkade","2023JJ00",2023-01-01,"Y","2023",48,"Almelo                        ","Buurt   "
"254","0.0.0 ","Totaal misdrijven","BU01411205","Bedrijvenpark Twente","2023JJ00",2023-01-01,"Y","2023",22,"Almelo                        ","Buurt   "
"255","0.0.0 ","Totaal misdrijven","BU01411206","Aaboer","2023JJ00",2023-01-01,"Y","2023",19,"Almelo                        ","Buurt   "
"256","0.0.0 ","Totaal misdrijven","BU01411209","Verspreide huizen wijk 12","2023JJ00",2023-01-01,"Y","2023",13,"Almelo                        ","Buurt   "
"257","0.0.0 ","Totaal misdrijven","BU01411300","Ootmarsumsestraat en omgeving","2023JJ00",2023-01-01,"Y","2023",84,"Almelo                        ","Buurt   "
"258","0.0.0 ","Totaal misdrijven","BU01411301","Markgraven","2023JJ00",2023-01-01,"Y","2023",53,"Almelo                        ","Buurt   "
"259","0.0.0 ","Totaal misdrijven","BU01411302","Rumerslanden","2023JJ00",2023-01-01,"Y","2023",32,"Almelo                        ","Buurt   "
"260","0.0.0 ","Totaal misdrijven","BU01411303","Wester Sluitersveldlanden","2023JJ00",2023-01-01,"Y","2023",77,"Almelo                        ","Buurt   "
"261","0.0.0 ","Totaal misdrijven","BU01411304","Robbenhaarsweg Noord","2023JJ00",2023-01-01,"Y","2023",9,"Almelo                        ","Buurt   "
"262","0.0.0 ","Totaal misdrijven","BU01411305","Mooie Vrouwenweg en omgeving","2023JJ00",2023-01-01,"Y","2023",12,"Almelo                        ","Buurt   "
"263","0.0.0 ","Totaal misdrijven","BU01411309","Verspreide huizen wijk 13","2023JJ00",2023-01-01,"Y","2023",5,"Almelo                        ","Buurt   "
"264","0.0.0 ","Totaal misdrijven","BU01411400","Rohof en omgeving","2023JJ00",2023-01-01,"Y","2023",30,"Almelo                        ","Buurt   "
"265","0.0.0 ","Totaal misdrijven","BU01411401","Wierdensebrug en omgeving","2023JJ00",2023-01-01,"Y","2023",17,"Almelo                        ","Buurt   "
"266","0.0.0 ","Totaal misdrijven","BU01411402","Kerkelanden","2023JJ00",2023-01-01,"Y","2023",88,"Almelo                        ","Buurt   "
"267","0.0.0 ","Totaal misdrijven","BU01411403","Aalderinkshoek Noordoost","2023JJ00",2023-01-01,"Y","2023",57,"Almelo                        ","Buurt   "
"268","0.0.0 ","Totaal misdrijven","BU01411404","Aalderinkshoek Zuidoost","2023JJ00",2023-01-01,"Y","2023",30,"Almelo                        ","Buurt   "
"269","0.0.0 ","Totaal misdrijven","BU01411405","Aalderinkshoek Noordwest","2023JJ00",2023-01-01,"Y","2023",34,"Almelo                        ","Buurt   "
"270","0.0.0 ","Totaal misdrijven","BU01411406","Aalderinkshoek Zuidwest","2023JJ00",2023-01-01,"Y","2023",20,"Almelo                        ","Buurt   "
"271","0.0.0 ","Totaal misdrijven","BU01411409","Verspreide huizen wijk 14","2023JJ00",2023-01-01,"Y","2023",17,"Almelo                        ","Buurt   "
"272","0.0.0 ","Totaal misdrijven","BU01411500","Nieuwstraat -Witvoet en omgeving","2023JJ00",2023-01-01,"Y","2023",87,"Almelo                        ","Buurt   "
"273","0.0.0 ","Totaal misdrijven","BU01411501","Wonde en omgeving","2023JJ00",2023-01-01,"Y","2023",115,"Almelo                        ","Buurt   "
"274","0.0.0 ","Totaal misdrijven","BU01411502","Achterlanden en omgeving","2023JJ00",2023-01-01,"Y","2023",29,"Almelo                        ","Buurt   "
"275","0.0.0 ","Totaal misdrijven","BU01411600","Boomplaats","2023JJ00",2023-01-01,"Y","2023",36,"Almelo                        ","Buurt   "
"276","0.0.0 ","Totaal misdrijven","BU01411601","Ossenkoppelerhoek Oost","2023JJ00",2023-01-01,"Y","2023",39,"Almelo                        ","Buurt   "
"277","0.0.0 ","Totaal misdrijven","BU01411602","Beeklust","2023JJ00",2023-01-01,"Y","2023",19,"Almelo                        ","Buurt   "
"278","0.0.0 ","Totaal misdrijven","BU01411603","Ossenkoppelerhoek Midden Noord","2023JJ00",2023-01-01,"Y","2023",51,"Almelo                        ","Buurt   "
"279","0.0.0 ","Totaal misdrijven","BU01411604","Ossenkoppelerhoek West","2023JJ00",2023-01-01,"Y","2023",96,"Almelo                        ","Buurt   "
"280","0.0.0 ","Totaal misdrijven","BU01411605","Ossenkoppelerhoek Midden Zuid","2023JJ00",2023-01-01,"Y","2023",60,"Almelo                        ","Buurt   "
"281","0.0.0 ","Totaal misdrijven","BU01411700","Hofkamp West","2023JJ00",2023-01-01,"Y","2023",117,"Almelo                        ","Buurt   "
"282","0.0.0 ","Totaal misdrijven","BU01411701","Hofkamp Oost","2023JJ00",2023-01-01,"Y","2023",41,"Almelo                        ","Buurt   "
"283","0.0.0 ","Totaal misdrijven","BU01411702","Paradijs","2023JJ00",2023-01-01,"Y","2023",64,"Almelo                        ","Buurt   "
"284","0.0.0 ","Totaal misdrijven","BU01411703","Kollenveld","2023JJ00",2023-01-01,"Y","2023",15,"Almelo                        ","Buurt   "
"285","0.0.0 ","Totaal misdrijven","BU01411709","Verspreide huizen wijk 17","2023JJ00",2023-01-01,"Y","2023",25,"Almelo                        ","Buurt   "
"286","0.0.0 ","Totaal misdrijven","BU01411800","Schelfhorst Zuidwest","2023JJ00",2023-01-01,"Y","2023",48,"Almelo                        ","Buurt   "
"287","0.0.0 ","Totaal misdrijven","BU01411801","Drakensteyn en omgeving","2023JJ00",2023-01-01,"Y","2023",57,"Almelo                        ","Buurt   "
"288","0.0.0 ","Totaal misdrijven","BU01411802","Schelfhorst Noordwest","2023JJ00",2023-01-01,"Y","2023",80,"Almelo                        ","Buurt   "
"289","0.0.0 ","Totaal misdrijven","BU01411803","Havezathe","2023JJ00",2023-01-01,"Y","2023",30,"Almelo                        ","Buurt   "
"290","0.0.0 ","Totaal misdrijven","BU01411804","Schelfhorst Noordoost","2023JJ00",2023-01-01,"Y","2023",13,"Almelo                        ","Buurt   "
"291","0.0.0 ","Totaal misdrijven","BU01411805","Schelfhorst Zuidoost","2023JJ00",2023-01-01,"Y","2023",60,"Almelo                        ","Buurt   "
"292","0.0.0 ","Totaal misdrijven","BU01411806","Veenelanden","2023JJ00",2023-01-01,"Y","2023",14,"Almelo                        ","Buurt   "
"293","0.0.0 ","Totaal misdrijven","BU01411900","Groeneveld","2023JJ00",2023-01-01,"Y","2023",73,"Almelo                        ","Buurt   "
"294","0.0.0 ","Totaal misdrijven","BU01411901","Kanaalzijde","2023JJ00",2023-01-01,"Y","2023",27,"Almelo                        ","Buurt   "
"295","0.0.0 ","Totaal misdrijven","BU01411902","Leemslagen Noord","2023JJ00",2023-01-01,"Y","2023",53,"Almelo                        ","Buurt   "
"296","0.0.0 ","Totaal misdrijven","BU01411903","Leemslagen Zuid","2023JJ00",2023-01-01,"Y","2023",55,"Almelo                        ","Buurt   "
"297","0.0.0 ","Totaal misdrijven","BU01411904","Zeven Bosjes","2023JJ00",2023-01-01,"Y","2023",10,"Almelo                        ","Buurt   "
"298","0.0.0 ","Totaal misdrijven","BU01411905","Leemslagen Oost","2023JJ00",2023-01-01,"Y","2023",44,"Almelo                        ","Buurt   "
"299","0.0.0 ","Totaal misdrijven","BU01411906","Huttenveld","2023JJ00",2023-01-01,"Y","2023",48,"Almelo                        ","Buurt   "
"300","0.0.0 ","Totaal misdrijven","BU01411907","Maardijk","2023JJ00",2023-01-01,"Y","2023",38,"Almelo                        ","Buurt   "
"301","0.0.0 ","Totaal misdrijven","BU01411908","Bedrijventerrein Twentepoort - Stadion","2023JJ00",2023-01-01,"Y","2023",131,"Almelo                        ","Buurt   "
"302","0.0.0 ","Totaal misdrijven","BU01411909","Nijrees","2023JJ00",2023-01-01,"Y","2023",47,"Almelo                        ","Buurt   "
"303","0.0.0 ","Totaal misdrijven","BU01411910","Bedrijventerrein XL Businesspark","2023JJ00",2023-01-01,"Y","2023",18,"Almelo                        ","Buurt   "
"304","0.0.0 ","Totaal misdrijven","BU01411920","Verspreide huizen wijk 19","2023JJ00",2023-01-01,"Y","2023",4,"Almelo                        ","Buurt   "
